cell,workers,planner,workload,profile,execution_seconds,full_lifecycle_seconds,attempt,oracle_passed,fallback,response_sha256,source_kind,campaign_root,stage,systemds_commit,systemds_jar_sha256,response_path
workers=3|planner=Heuristic|workload=lm|profile=wan_light,3,Heuristic,lm,wan_light,39.374367688,73.02047072,1,True,False,67c39c87bada598f26b8663a2ac477bbd5abd1fdfb1575b6cf9d5482e353bf1e,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/050-e796022890fa/response.json
workers=3|planner=Heuristic|workload=lm|profile=wan_mid,3,Heuristic,lm,wan_mid,43.871926468,77.456049198,1,True,False,e8d46a0730843081102210c6e9753d47053ea13977fdc1baac868024b56816dd,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/051-ceefbb4b00f9/response.json
workers=3|planner=Heuristic|workload=l2svm|profile=lan,3,Heuristic,l2svm,lan,45.216405985,78.983852124,1,True,False,193c9013a06fc36f643a378f7bf7f45e70374603afab253cedde635243f149f8,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/052-835213d95f25/response.json
workers=3|planner=Heuristic|workload=l2svm|profile=wan_light,3,Heuristic,l2svm,wan_light,161.07391314,191.011457831,1,True,False,fe57325f671c5f66b927d08b61e7590c8defeff585196771c6f4074d3ac5847d,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/053-01226454452d/response.json
workers=3|planner=Heuristic|workload=l2svm|profile=wan_mid,3,Heuristic,l2svm,wan_mid,522.914277131,556.985024346,1,True,False,57d0fac37bf1c5b37a1c4777ef5c5c1b52a6d51a4e029d73f4a6a4ceb85feb47,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/054-720cd3c788d5/response.json
workers=3|planner=Heuristic|workload=logreg|profile=lan,3,Heuristic,logreg,lan,36.960220258,70.551026503,1,True,False,744913f4a7a007bdab00f3bd5dad7d70d22a460f2bc95612ba0eadb31049956a,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/055-cc14bcfc7c2e/response.json
workers=3|planner=Heuristic|workload=logreg|profile=wan_light,3,Heuristic,logreg,wan_light,76.886506146,110.467042621,1,True,False,f8531a524ece0651b8488c0c6e02c89df40931962b05cc28170eb82abfb760c3,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/056-f19f4a790969/response.json
workers=3|planner=Heuristic|workload=logreg|profile=wan_mid,3,Heuristic,logreg,wan_mid,200.054809751,233.65724435,1,True,False,852cfe33a767cb18a4388b8e1c884ae4d4193ea73c821c903fad895319d16851,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/057-a18c35208524/response.json
workers=3|planner=Heuristic|workload=als|profile=lan,3,Heuristic,als,lan,72.819033586,106.523157475,1,True,False,fb4343b2b19bb6f34d9da90b575a373d3c21afa961aa32c7518c5e433328e708,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/058-63c0f1628564/response.json
workers=3|planner=Heuristic|workload=als|profile=wan_light,3,Heuristic,als,wan_light,89.135336188,122.642751514,1,True,False,62f35179022f3fd77d42826bf3c35786de119a0a75932cdc344fce8587cc8fe1,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/059-0ae43b4cd8dc/response.json
workers=3|planner=Heuristic|workload=als|profile=wan_mid,3,Heuristic,als,wan_mid,134.085196545,167.683763468,1,True,False,c5526e12580d0d2ae155e9eff2202a0358ea76d0f606a6c2267f6fe2bc18189f,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/060-663800a3efb4/response.json
workers=3|planner=Heuristic|workload=steplm|profile=lan,3,Heuristic,steplm,lan,64.920221653,98.783214234,1,True,False,f31e310241eac0c876cd5cbe72fd962ac7b64dc47d6c2fdf53664a8f215c373a,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/061-9fc60a0fa4df/response.json
workers=3|planner=Heuristic|workload=steplm|profile=wan_light,3,Heuristic,steplm,wan_light,392.359318786,425.847715852,1,True,False,acadf79e4db10aace1d4b9c28b1d6291190e7ae9fbec19334ff9f616bd3cf329,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/062-4cde488026d5/response.json
workers=3|planner=Heuristic|workload=steplm|profile=wan_mid,3,Heuristic,steplm,wan_mid,1419.9549772,1453.580069058,1,True,False,ee716ae8a4da661dd5b585dd774789bffcd3a7f38a1eb751c3b56c69471ed1a2,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/063-13c66cc375f8/response.json
workers=4|planner=Heuristic|workload=kmeans|profile=lan,4,Heuristic,kmeans,lan,178.153643262,206.082526551,1,True,False,538b5c842b6ed3a0f9d4fc0f6d6e9b7475804670ff161e7cccd7e01915ee7b25,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/064-7203fb84ae7d/response.json
workers=4|planner=Heuristic|workload=kmeans|profile=wan_light,4,Heuristic,kmeans,wan_light,192.875168634,220.817843808,1,True,False,278a4eb47c9048b631a23a29c2d0c75dca9a4dc42bfc2fd00f6a2aa65a062ad5,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/065-b26f66fa2cf9/response.json
workers=4|planner=Heuristic|workload=kmeans|profile=wan_mid,4,Heuristic,kmeans,wan_mid,236.924937834,264.887612785,1,True,False,03f7fb3e439a9db871a12cd9a7f5067c07578cb18da9646176d73e455b7f6700,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/066-eb7754fb1b66/response.json
workers=4|planner=Heuristic|workload=pca|profile=lan,4,Heuristic,pca,lan,144.52726564,184.790996172,1,True,False,6ea67055f0303ad8c7e686d25b6d29191cebde45ce637bcad8cba8e5a718efab,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/067-b63b09063ed3/response.json
workers=4|planner=Heuristic|workload=pca|profile=wan_light,4,Heuristic,pca,wan_light,154.122922896,186.299169043,1,True,False,9ddb67fa117384eaf0c0dc308a74de9e695313e644e7e124e7b7c612fa5950df,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/068-fae1c90b5884/response.json
workers=4|planner=Heuristic|workload=pca|profile=wan_mid,4,Heuristic,pca,wan_mid,159.303811183,195.525975938,1,True,False,7944a12cf06bf23e895de56ead99ae7c0ba29ca54f6a839c186c3cb8f8b85c02,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/069-b005201d194c/response.json
workers=4|planner=Heuristic|workload=lm|profile=lan,4,Heuristic,lm,lan,35.047000983,71.126078337,1,True,False,5e3f9aead4ed953748fccf08fbd5238dc7e99c649e6c0472592906b08e5773f6,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/070-4182dd88aa76/response.json
workers=4|planner=Heuristic|workload=lm|profile=wan_light,4,Heuristic,lm,wan_light,36.873822956,76.926847791,1,True,False,ffe6cb7d052655ce2f4337450c27978d25ec234ecb4c09e9b46322a757d79def,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/071-453b09e559bb/response.json
workers=4|planner=Heuristic|workload=lm|profile=wan_mid,4,Heuristic,lm,wan_mid,42.008703534,77.982908504,1,True,False,071ce4935f6fcac36811fca1cf625bdaec24e59e523b565405b864c7131d91d4,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/072-c2474f7c81c4/response.json
workers=4|planner=Heuristic|workload=l2svm|profile=lan,4,Heuristic,l2svm,lan,46.226394752,86.625121257,1,True,False,c0fb2a2ca75101ef4ba4d5a4a72f610698ba81ed5b61f9afaeb1d2e1c6e4704d,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/073-38a3ff153d23/response.json
workers=4|planner=Heuristic|workload=l2svm|profile=wan_light,4,Heuristic,l2svm,wan_light,162.87299497,203.824783029,1,True,False,ccc336ceb6812255994b5096c7938a2f70ebb341d4c1addb83b49e7b0d35f7ca,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/074-9828fb419c6a/response.json
workers=4|planner=Heuristic|workload=l2svm|profile=wan_mid,4,Heuristic,l2svm,wan_mid,540.751979513,581.190415652,1,True,False,41ef801197f0a32ed616d70dbb048e61be5ccc925f7537f46f10da7494642daf,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/075-9578fa244db9/response.json
workers=4|planner=Heuristic|workload=logreg|profile=lan,4,Heuristic,logreg,lan,38.033758794,74.203192456,1,True,False,06743481cad673aecb71b2d189636092e9fcd924c044f2782d528a945a8e6dfe,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/076-65919bde3c01/response.json
workers=4|planner=Heuristic|workload=logreg|profile=wan_light,4,Heuristic,logreg,wan_light,77.964941862,114.074890711,1,True,False,f058e79c389b0431d0d5aa8cceaf3d9040c9531e3759333f5a596b99aad86f02,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/077-35d547e6977e/response.json
workers=4|planner=Heuristic|workload=logreg|profile=wan_mid,4,Heuristic,logreg,wan_mid,200.504630195,240.770967966,1,True,False,3215368dfd5c484bbba584da0a42437299c65e4f149fa103fc437e1254fc8d0c,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/078-3c59561ab488/response.json
workers=4|planner=Heuristic|workload=als|profile=lan,4,Heuristic,als,lan,72.693796131,112.826115311,1,True,False,0076a3c717fe5ca2151101801a147f53bd9cea9d34f63053f2a898f5d38e9e29,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/079-110df3da56bf/response.json
workers=4|planner=Heuristic|workload=als|profile=wan_light,4,Heuristic,als,wan_light,88.513072147,128.649160375,1,True,False,c0c8044d729dd69a89ff8a0bd26e9ce1c833b51c545b320b02c5e2b529a59c00,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/080-4509594a003c/response.json
workers=4|planner=Heuristic|workload=als|profile=wan_mid,4,Heuristic,als,wan_mid,130.995575285,170.974714174,1,True,False,b28a5cabfa9b04c663f23a731e9998d135f7e87c2e437fe21416162abbbe364c,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/081-d00d22d56069/response.json
workers=4|planner=Heuristic|workload=steplm|profile=lan,4,Heuristic,steplm,lan,65.12625126,105.298589713,1,True,False,0f84bc89342c6b5bcead663c66ed2d1d41171550333bd1e56a33173b21b5d6ff,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/082-ca88d00364f1/response.json
workers=4|planner=Heuristic|workload=steplm|profile=wan_light,4,Heuristic,steplm,wan_light,393.555875018,433.711505934,1,True,False,df186f593cfca3fe738d0735742cd1c93f1973b92de3370d3ba4482e0fc587ba,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/083-ffe5988eea5c/response.json
workers=4|planner=Heuristic|workload=steplm|profile=wan_mid,4,Heuristic,steplm,wan_mid,1416.791608458,1452.9432962,1,True,False,b08a14012a477cda66efaebe0caec1daa7fd72a3bb658620fb30af3fd2358aa2,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1,/home/mchoi/g007-heuristic-lm-relocation-stage-61a907f-20260802-v3/g007-stage-acb0f61eb4be3aabfd68f617ad6631c683a24a72c4950fa89dbf7026688c4ce0,61a907f07ff727c1438e07199f443db7f1e16032,d4b5308325f6f885b294e30e9645f973e34b5bbaf8a885f249f01c0e111832c5,/home/mchoi/g007-all-planners-heuristic-lm-relocation-61a907f-d60da24-20260802-v1/planners/Heuristic/cells/084-630ad69b4f89/response.json
