hop,file,op,line,exec,placement,foutType,reason,childIDs,parentIDs,rewireChildIDs,rewireParentIDs,privacy,inputs,notes
499,test_cost.log,REPLACE,410,CP,LOUT,null,<missing>,"[500, 497, 506]","[498, 508]",<missing>,<missing>,<missing>,<missing>,<missing>
499,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
499,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
500,test_cost.log,REPLACE,411,CP,LOUT,null,<missing>,"[501, 496, 506]",[499],<missing>,<missing>,<missing>,<missing>,<missing>
500,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
500,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
501,test_cost.log,u(sqrt),412,CP,LOUT,null,<missing>,[502],[500],<missing>,<missing>,<missing>,<missing>,<missing>
501,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
501,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
502,test_cost.log,b(/),413,CP,LOUT,null,<missing>,"[503, 505]",[501],<missing>,<missing>,<missing>,<missing>,<missing>
502,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
502,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
503,test_cost.log,ua(sq+C),414,CP,LOUT,null,<missing>,[504],[502],<missing>,<missing>,<missing>,<missing>,<missing>
503,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
503,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
504,test_cost.log,b(-),409,CP,LOUT,ROW,<missing>,"[308, 493]","[503, 508]",<missing>,<missing>,<missing>,<missing>,<missing>
504,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
504,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
505,test_cost.log,LiteralOp 999,415,CP,LOUT,null,<missing>,[],"[502, 319]",<missing>,<missing>,<missing>,<missing>,<missing>
505,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
505,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
506,test_cost.log,LiteralOp 1,416,CP,LOUT,null,<missing>,[],"[500, 499]",<missing>,<missing>,<missing>,<missing>,<missing>
506,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
506,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
508,test_cost.log,b(/),408,CP,LOUT,ROW,<missing>,"[504, 499]","[313, 315, 316, 509]",<missing>,<missing>,<missing>,<missing>,<missing>
508,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
508,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
509,test_cost.log,TWrite X,407,CP,LOUT,ROW,<missing>,[508],[],<missing>,<missing>,<missing>,<missing>,<missing>
509,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
509,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
