timestamp,hop_id,name,type,op_code,depth,allows_federated,result_ftype,reason_code,input_ftypes,dim1,dim2,is_sparse,input_ftypes_parsed,matrix_size,is_vector,has_input,num_inputs,ftype_category
2025-06-10 05:29:30.809,246,parsertemp119,DataGenOp,SEQ,170,False,null,DISALLOWED_OP,"[(hopID:808,name:1,ftype:null), (hopID:808,name:1,ftype:null), (hopID:808,name:1,ftype:null)]",1,1,False,"[{'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}]",1,True,True,3,NULL
2025-06-10 05:29:30.815,251,parsertemp121,DataGenOp,SEQ,215,False,null,UNKNOWN_HOP_TYPE,"[(hopID:808,name:1,ftype:null), (hopID:854,name:0,ftype:null), (hopID:854,name:0,ftype:null)]",1,1,False,"[{'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 854, 'name': '0', 'ftype': 'null'}, {'hop_id': 854, 'name': '0', 'ftype': 'null'}]",1,True,True,3,NULL
2025-06-10 05:29:30.815,251,parsertemp121,DataGenOp,SEQ,215,False,null,DISALLOWED_OP,"[(hopID:808,name:1,ftype:null), (hopID:854,name:0,ftype:null), (hopID:854,name:0,ftype:null)]",1,1,False,"[{'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 854, 'name': '0', 'ftype': 'null'}, {'hop_id': 854, 'name': '0', 'ftype': 'null'}]",1,True,True,3,NULL
2025-06-10 05:29:30.817,258,centroids,AggBinaryOp,AGGBINARY,223,False,null,AGGR_BINARY_PROPAGATE,"[(hopID:861,name:tmp,ftype:null), (hopID:218,name:X_samples,ftype:null)]",1,100,False,"[{'hop_id': 861, 'name': 'tmp', 'ftype': 'null'}, {'hop_id': 218, 'name': 'X_samples', 'ftype': 'null'}]",100,True,True,2,NULL
2025-06-10 05:29:30.817,258,centroids,AggBinaryOp,AGGBINARY,223,False,null,DISALLOWED_OP,"[(hopID:861,name:tmp,ftype:null), (hopID:218,name:X_samples,ftype:null)]",1,100,False,"[{'hop_id': 861, 'name': 'tmp', 'ftype': 'null'}, {'hop_id': 218, 'name': 'X_samples', 'ftype': 'null'}]",100,True,True,2,NULL
2025-06-10 05:29:30.808,262,parsertemp129,BinaryOp,+,165,False,null,UNKNOWN_HOP_TYPE,"[(hopID:854,name:0,ftype:null), (hopID:211,name:i,ftype:null)]",0,0,False,"[{'hop_id': 854, 'name': '0', 'ftype': 'null'}, {'hop_id': 211, 'name': 'i', 'ftype': 'null'}]",0,False,True,2,NULL
2025-06-10 05:29:30.808,262,parsertemp129,BinaryOp,+,165,False,null,DISALLOWED_OP,"[(hopID:854,name:0,ftype:null), (hopID:211,name:i,ftype:null)]",0,0,False,"[{'hop_id': 854, 'name': '0', 'ftype': 'null'}, {'hop_id': 211, 'name': 'i', 'ftype': 'null'}]",0,False,True,2,NULL
2025-06-10 05:29:30.809,263,parsertemp130,DataGenOp,SEQ,166,False,null,UNKNOWN_HOP_TYPE,"[(hopID:807,name:4,ftype:null), (hopID:211,name:i,ftype:null), (hopID:262,name:parsertemp129,ftype:null)]",4,1,False,"[{'hop_id': 807, 'name': '4', 'ftype': 'null'}, {'hop_id': 211, 'name': 'i', 'ftype': 'null'}, {'hop_id': 262, 'name': 'parsertemp129', 'ftype': 'null'}]",4,True,True,3,NULL
2025-06-10 05:29:30.809,263,parsertemp130,DataGenOp,SEQ,166,False,null,DISALLOWED_OP,"[(hopID:807,name:4,ftype:null), (hopID:211,name:i,ftype:null), (hopID:262,name:parsertemp129,ftype:null)]",4,1,False,"[{'hop_id': 807, 'name': '4', 'ftype': 'null'}, {'hop_id': 211, 'name': 'i', 'ftype': 'null'}, {'hop_id': 262, 'name': 'parsertemp129', 'ftype': 'null'}]",4,True,True,3,NULL
2025-06-10 05:29:30.809,268,1.0,LiteralOp,UNKNOWN,172,False,null,UNKNOWN_HOP_TYPE,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.809,268,1.0,LiteralOp,UNKNOWN,172,False,null,DISALLOWED_OP,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.810,270,true,LiteralOp,UNKNOWN,174,False,null,UNKNOWN_HOP_TYPE,[],-1,-1,False,[],1,False,False,0,NULL
2025-06-10 05:29:30.810,270,true,LiteralOp,UNKNOWN,174,False,null,DISALLOWED_OP,[],-1,-1,False,[],1,False,False,0,NULL
2025-06-10 05:29:30.810,271,centroid_placer,TernaryOp,ctable,175,False,null,UNKNOWN_HOP_TYPE,"[(hopID:263,name:parsertemp130,ftype:null), (hopID:246,name:parsertemp119,ftype:null), (hopID:268,name:1.0,ftype:null), (hopID:807,name:4,ftype:null), (hopID:808,name:1,ftype:null), (hopID:270,name:true,ftype:null)]",4,1,False,"[{'hop_id': 263, 'name': 'parsertemp130', 'ftype': 'null'}, {'hop_id': 246, 'name': 'parsertemp119', 'ftype': 'null'}, {'hop_id': 268, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 807, 'name': '4', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 270, 'name': 'true', 'ftype': 'null'}]",4,True,True,6,NULL
2025-06-10 05:29:30.810,271,centroid_placer,TernaryOp,ctable,175,False,null,DISALLOWED_OP,"[(hopID:263,name:parsertemp130,ftype:null), (hopID:246,name:parsertemp119,ftype:null), (hopID:268,name:1.0,ftype:null), (hopID:807,name:4,ftype:null), (hopID:808,name:1,ftype:null), (hopID:270,name:true,ftype:null)]",4,1,False,"[{'hop_id': 263, 'name': 'parsertemp130', 'ftype': 'null'}, {'hop_id': 246, 'name': 'parsertemp119', 'ftype': 'null'}, {'hop_id': 268, 'name': '1.0', 'ftype': 'null'}, {'hop_id': 807, 'name': '4', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}, {'hop_id': 270, 'name': 'true', 'ftype': 'null'}]",4,True,True,6,NULL
2025-06-10 05:29:30.817,272,parsertemp134,AggBinaryOp,AGGBINARY,224,False,null,AGGR_BINARY_PROPAGATE,"[(hopID:271,name:centroid_placer,ftype:null), (hopID:258,name:centroids,ftype:null)]",4,100,False,"[{'hop_id': 271, 'name': 'centroid_placer', 'ftype': 'null'}, {'hop_id': 258, 'name': 'centroids', 'ftype': 'null'}]",400,False,True,2,NULL
2025-06-10 05:29:30.817,272,parsertemp134,AggBinaryOp,AGGBINARY,224,False,null,DISALLOWED_OP,"[(hopID:271,name:centroid_placer,ftype:null), (hopID:258,name:centroids,ftype:null)]",4,100,False,"[{'hop_id': 271, 'name': 'centroid_placer', 'ftype': 'null'}, {'hop_id': 258, 'name': 'centroids', 'ftype': 'null'}]",400,False,True,2,NULL
2025-06-10 05:29:30.817,273,All_Centroids,BinaryOp,+,225,False,null,DISALLOWED_OP,"[(hopID:214,name:All_Centroids,ftype:null), (hopID:272,name:parsertemp134,ftype:null)]",4,100,False,"[{'hop_id': 214, 'name': 'All_Centroids', 'ftype': 'null'}, {'hop_id': 272, 'name': 'parsertemp134', 'ftype': 'null'}]",400,False,True,2,NULL
2025-06-10 05:29:30.817,274,All_Centroids,DataOp,TWrite,225,True,null,PROPAGATE_FROM_INPUT,"[(hopID:273,name:All_Centroids,ftype:null)]",4,100,False,"[{'hop_id': 273, 'name': 'All_Centroids', 'ftype': 'null'}]",400,False,True,1,NULL
2025-06-10 05:29:30.819,275,2,LiteralOp,UNKNOWN,242,False,null,UNKNOWN_HOP_TYPE,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.819,275,2,LiteralOp,UNKNOWN,242,False,null,DISALLOWED_OP,[],0,0,False,[],0,False,False,0,NULL
2025-06-10 05:29:30.819,279,parsertemp139,BinaryOp,+,240,False,null,DISALLOWED_OP,"[(hopID:209,name:X_samples_sq_norms,ftype:null), (hopID:868,name:samples_vs_runs_map,ftype:null)]",341,1,False,"[{'hop_id': 209, 'name': 'X_samples_sq_norms', 'ftype': 'null'}, {'hop_id': 868, 'name': 'samples_vs_runs_map', 'ftype': 'null'}]",341,True,True,2,NULL
2025-06-10 05:29:30.819,281,parsertemp140,AggBinaryOp,AGGBINARY,246,False,null,AGGR_BINARY_PROPAGATE,"[(hopID:208,name:samples_vs_runs_map,ftype:null), (hopID:258,name:centroids,ftype:null)]",341,100,False,"[{'hop_id': 208, 'name': 'samples_vs_runs_map', 'ftype': 'null'}, {'hop_id': 258, 'name': 'centroids', 'ftype': 'null'}]",34100,False,True,2,NULL
2025-06-10 05:29:30.819,281,parsertemp140,AggBinaryOp,AGGBINARY,246,False,null,DISALLOWED_OP,"[(hopID:208,name:samples_vs_runs_map,ftype:null), (hopID:258,name:centroids,ftype:null)]",341,100,False,"[{'hop_id': 208, 'name': 'samples_vs_runs_map', 'ftype': 'null'}, {'hop_id': 258, 'name': 'centroids', 'ftype': 'null'}]",34100,False,True,2,NULL
2025-06-10 05:29:30.819,282,parsertemp141,BinaryOp,*,247,False,null,DISALLOWED_OP,"[(hopID:218,name:X_samples,ftype:null), (hopID:281,name:parsertemp140,ftype:null)]",341,100,False,"[{'hop_id': 218, 'name': 'X_samples', 'ftype': 'null'}, {'hop_id': 281, 'name': 'parsertemp140', 'ftype': 'null'}]",34100,False,True,2,NULL
2025-06-10 05:29:30.820,283,parsertemp142,AggUnaryOp,+,248,False,null,UNKNOWN_HOP_TYPE,"[(hopID:282,name:parsertemp141,ftype:null)]",341,1,False,"[{'hop_id': 282, 'name': 'parsertemp141', 'ftype': 'null'}]",341,True,True,1,NULL
2025-06-10 05:29:30.820,283,parsertemp142,AggUnaryOp,+,248,False,null,DISALLOWED_OP,"[(hopID:282,name:parsertemp141,ftype:null)]",341,1,False,"[{'hop_id': 282, 'name': 'parsertemp141', 'ftype': 'null'}]",341,True,True,1,NULL
2025-06-10 05:29:30.817,287,parsertemp145,BinaryOp,==,229,False,null,UNKNOWN_HOP_TYPE,"[(hopID:211,name:i,ftype:null), (hopID:808,name:1,ftype:null)]",0,0,False,"[{'hop_id': 211, 'name': 'i', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}]",0,False,True,2,NULL
2025-06-10 05:29:30.817,287,parsertemp145,BinaryOp,==,229,False,null,DISALLOWED_OP,"[(hopID:211,name:i,ftype:null), (hopID:808,name:1,ftype:null)]",0,0,False,"[{'hop_id': 211, 'name': 'i', 'ftype': 'null'}, {'hop_id': 808, 'name': '1', 'ftype': 'null'}]",0,False,True,2,NULL
2025-06-10 05:29:30.820,288,parsertemp146,BinaryOp,*,250,False,null,DISALLOWED_OP,"[(hopID:213,name:is_row_in_samples,ftype:null), (hopID:1001,name:tmp,ftype:null)]",341,1,False,"[{'hop_id': 213, 'name': 'is_row_in_samples', 'ftype': 'null'}, {'hop_id': 1001, 'name': 'tmp', 'ftype': 'null'}]",341,True,True,2,NULL
2025-06-10 05:29:30.820,289,parsertemp147,BinaryOp,min,252,False,null,BINARY_MIN_DISALLOWED,"[(hopID:217,name:min_distances,ftype:null), (hopID:1001,name:tmp,ftype:null)]",341,1,False,"[{'hop_id': 217, 'name': 'min_distances', 'ftype': 'null'}, {'hop_id': 1001, 'name': 'tmp', 'ftype': 'null'}]",341,True,True,2,NULL
2025-06-10 05:29:30.820,289,parsertemp147,BinaryOp,min,252,False,null,DISALLOWED_OP,"[(hopID:217,name:min_distances,ftype:null), (hopID:1001,name:tmp,ftype:null)]",341,1,False,"[{'hop_id': 217, 'name': 'min_distances', 'ftype': 'null'}, {'hop_id': 1001, 'name': 'tmp', 'ftype': 'null'}]",341,True,True,2,NULL
2025-06-10 05:29:30.821,290,min_distances,TernaryOp,ifelse,253,False,null,UNKNOWN_HOP_TYPE,"[(hopID:287,name:parsertemp145,ftype:null), (hopID:288,name:parsertemp146,ftype:null), (hopID:289,name:parsertemp147,ftype:null)]",341,1,False,"[{'hop_id': 287, 'name': 'parsertemp145', 'ftype': 'null'}, {'hop_id': 288, 'name': 'parsertemp146', 'ftype': 'null'}, {'hop_id': 289, 'name': 'parsertemp147', 'ftype': 'null'}]",341,True,True,3,NULL
